"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"1610",172184896,"08/07/2017",109,"GRAND LARCENY",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.776283358,-73.987837392,"(40.776283358, -73.987837392)","2017","12","06"
"1611",145110641,"08/06/2017",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.765005554,-73.991561334,"(40.765005554, -73.991561334)","2017","12","06"
"1612",435328778,"08/06/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.764094207,-73.990370175,"(40.764094207, -73.990370175)","2017","12","01"
"1613",555749529,"08/03/2017",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,NA,NA,NA,"2017","12","07"
"1614",607340925,"08/02/2017",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","HOTEL/MOTEL",NA,40.825817778,-73.948974825,"(40.825817778, -73.948974825)","2017","12","05"
"1615",251673681,"08/01/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.735076944,-74.006525347,"(40.735076944, -74.006525347)","2017","12","07"
"1616",648082223,"07/31/2017",109,"GRAND LARCENY",407,"LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.751169074,-73.988957226,"(40.751169074, -73.988957226)","2017","12","07"
"1617",814540676,"07/28/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE-HOUSE",NA,40.730860507,-73.987495694,"(40.730860507, -73.987495694)","2017","12","07"
"1618",897784798,"07/27/2017",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"OTHER",NA,40.753250776,-73.966618703,"(40.753250776, -73.966618703)","2017","12","07"
"1619",164245557,"07/26/2017",364,"OTHER STATE LAWS (NON PENAL LA",848,"NY STATE LAWS,UNCLASSIFIED MIS","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PUBLIC BUILDING",NA,40.716344152,-74.001253193,"(40.716344152, -74.001253193)","2017","12","07"
"1620",609171896,"07/26/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.772163349,-73.95437371,"(40.772163349, -73.95437371)","2017","12","07"
"1621",754809836,"07/12/2017",113,"FORGERY",723,"FORGERY,DRIVERS LICENSE","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.824823628,-73.936759295,"(40.824823628, -73.936759295)","2017","12","07"
"1622",303798993,"07/25/2017",109,"GRAND LARCENY",425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.70650389,-74.008228568,"(40.70650389, -74.008228568)","2017","12","06"
"1623",168159569,"07/23/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SMALL MERCHANT",NA,40.764420034,-73.983377672,"(40.764420034, -73.983377672)","2017","12","07"
"1624",425556063,"07/22/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CANDY STORE",NA,40.796351723,-73.935161089,"(40.796351723, -73.935161089)","2017","12","07"
"1625",354550720,"07/21/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.735138053,-73.977460057,"(40.735138053, -73.977460057)","2017","12","07"
"1626",675561877,"07/21/2017",109,"GRAND LARCENY",428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.779252709,-73.96104151,"(40.779252709, -73.96104151)","2017","12","07"
"1627",277370011,"07/20/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.791915591,-73.944432345,"(40.791915591, -73.944432345)","2017","12","07"
"1628",679488128,"07/20/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.762307706,-73.995850149,"(40.762307706, -73.995850149)","2017","12","06"
"1629",921137645,"07/19/2017",355,"OFFENSES AGAINST THE PERSON",115,"RECKLESS ENDANGERMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.713796058,-73.985114536,"(40.713796058, -73.985114536)","2017","12","07"
"1630",636140064,"07/19/2017",341,"PETIT LARCENY",313,"LARCENY,PETIT BY FALSE PROMISE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.78937898,-73.949349434,"(40.78937898, -73.949349434)","2017","12","07"
"1631",528641074,"07/19/2017",109,"GRAND LARCENY",432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.821816961,-73.951243279,"(40.821816961, -73.951243279)","2017","12","07"
"1632",580877905,"07/19/2017",109,"GRAND LARCENY",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.727138212,-73.984195143,"(40.727138212, -73.984195143)","2017","12","07"
"1633",508527972,"07/19/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.809686197,-73.953426827,"(40.809686197, -73.953426827)","2017","12","07"
"1634",424776219,"07/19/2017",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","PORT AUTHORITY",NA,"BRIDGE",NA,40.840781109,-73.936245382,"(40.840781109, -73.936245382)","2017","12","05"
"1635",214196812,"07/19/2017",107,"BURGLARY",223,"BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.799665264,-73.94719978,"(40.799665264, -73.94719978)","2017","12","04"
"1636",723752104,"07/19/2017",109,"GRAND LARCENY",407,"LARCENY,GRAND BY DISHONEST EMP","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BEAUTY & NAIL SALON",NA,40.740360538,-73.99255322,"(40.740360538, -73.99255322)","2017","12","01"
"1637",808046529,"07/18/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.804855213,-73.946484073,"(40.804855213, -73.946484073)","2017","12","07"
"1638",788062738,"07/17/2017",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.762867221,-73.98940291,"(40.762867221, -73.98940291)","2017","12","07"
"1639",988601515,"07/17/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","HOTEL/MOTEL",NA,40.741208256,-73.987757185,"(40.741208256, -73.987757185)","2017","12","07"
"1640",624215225,"07/17/2017",109,"GRAND LARCENY",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.737377112,-73.994729465,"(40.737377112, -73.994729465)","2017","12","07"
"1641",500146595,"07/17/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","RESIDENCE - APT. HOUSE",NA,40.800333759,-73.9446023,"(40.800333759, -73.9446023)","2017","12","07"
"1642",126875048,"07/16/2017",109,"GRAND LARCENY",457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.85102864,-73.934099307,"(40.85102864, -73.934099307)","2017","12","07"
"1643",526520959,"07/16/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.708540791,-74.001379287,"(40.708540791, -74.001379287)","2017","12","07"
"1644",730823810,"07/16/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.725961465,-74.00872164,"(40.725961465, -74.00872164)","2017","12","07"
"1645",842074486,"07/16/2017",109,"GRAND LARCENY",419,"LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.725961465,-74.00872164,"(40.725961465, -74.00872164)","2017","12","03"
"1646",485116786,"07/15/2017",107,"BURGLARY",213,"BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","STORE UNCLASSIFIED",NA,40.730422017,-74.001354485,"(40.730422017, -74.001354485)","2017","12","07"
"1647",808926609,"07/15/2017",106,"FELONY ASSAULT",105,"STRANGULATION 1ST","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BEAUTY & NAIL SALON",NA,40.764420034,-73.983377672,"(40.764420034, -73.983377672)","2017","12","07"
"1648",703625707,"07/15/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.776412362,-73.948250846,"(40.776412362, -73.948250846)","2017","12","07"
"1649",679932440,"07/14/2017",109,"GRAND LARCENY",426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.781423522,-73.982236006,"(40.781423522, -73.982236006)","2017","12","07"
"1650",195553732,"07/14/2017",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.731164778,-73.984259135,"(40.731164778, -73.984259135)","2017","12","07"
"1651",163299506,"07/14/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.865737331,-73.929189423,"(40.865737331, -73.929189423)","2017","12","07"
"1652",446438797,"07/14/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.770600416,-73.958526598,"(40.770600416, -73.958526598)","2017","12","07"
"1653",448232003,"07/14/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.835044249,-73.946206826,"(40.835044249, -73.946206826)","2017","12","07"
"1654",414573955,"07/14/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.76229871,-73.98610723,"(40.76229871, -73.98610723)","2017","12","07"
"1655",814199804,"07/14/2017",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.820576468,-73.945387534,"(40.820576468, -73.945387534)","2017","12","07"
"1656",758121900,"07/14/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.777828624,-73.954716453,"(40.777828624, -73.954716453)","2017","12","07"
"1657",400897195,"07/14/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.831702571,-73.949255786,"(40.831702571, -73.949255786)","2017","12","07"
"1658",411572097,"07/14/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","RESIDENCE - APT. HOUSE",NA,40.817878452,-73.939952422,"(40.817878452, -73.939952422)","2017","12","07"
"1659",770402661,"07/13/2017",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.733589824,-73.97652243,"(40.733589824, -73.97652243)","2017","12","07"
"1660",941606140,"07/13/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.735120728,-73.991456867,"(40.735120728, -73.991456867)","2017","12","07"
"1661",181135498,"07/13/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.809223369,-73.938110695,"(40.809223369, -73.938110695)","2017","12","07"
"1662",343103371,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.737203099,-73.983272598,"(40.737203099, -73.983272598)","2017","12","07"
"1663",907173340,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.737203099,-73.983272598,"(40.737203099, -73.983272598)","2017","12","07"
"1664",555120190,"07/13/2017",118,"DANGEROUS WEAPONS",792,"WEAPONS POSSESSION 1 & 2","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.81662733,-73.940863969,"(40.81662733, -73.940863969)","2017","12","07"
"1665",369483642,"07/13/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.764420034,-73.983377672,"(40.764420034, -73.983377672)","2017","12","07"
"1666",487643053,"07/13/2017",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","GYM/FITNESS FACILITY",NA,40.721111727,-74.004283662,"(40.721111727, -74.004283662)","2017","12","07"
"1667",896419509,"07/13/2017",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.811130194,-73.936714506,"(40.811130194, -73.936714506)","2017","12","07"
"1668",733477762,"07/13/2017",341,"PETIT LARCENY",343,"LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.729979851,-73.992139452,"(40.729979851, -73.992139452)","2017","12","07"
"1669",476141474,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",113,"MENACING,UNCLASSIFIED","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.742997406,-73.984234687,"(40.742997406, -73.984234687)","2017","12","07"
"1670",449749736,"07/13/2017",109,"GRAND LARCENY",412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.803555901,-73.965231728,"(40.803555901, -73.965231728)","2017","12","07"
"1671",787517529,"07/13/2017",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","COMPLETED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.738560221,-73.999683896,"(40.738560221, -73.999683896)","2017","12","07"
"1672",604982162,"07/13/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BEAUTY & NAIL SALON",NA,40.779168082,-73.954784146,"(40.779168082, -73.954784146)","2017","12","07"
"1673",584966458,"07/13/2017",109,"GRAND LARCENY",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.808288015,-73.950736627,"(40.808288015, -73.950736627)","2017","12","07"
"1674",855632943,"07/13/2017",238,"FRAUDULENT ACCOSTING",466,"ACCOSTING,FRAUDULENT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.707816171,-74.001574044,"(40.707816171, -74.001574044)","2017","12","07"
"1675",216933910,"07/13/2017",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.774773578,-73.986295984,"(40.774773578, -73.986295984)","2017","12","07"
"1676",954412059,"07/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.798601465,-73.933519143,"(40.798601465, -73.933519143)","2017","12","07"
"1677",393879925,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","PRIVATE/PAROCHIAL SCHOOL",NA,40.791916581,-73.946526976,"(40.791916581, -73.946526976)","2017","12","07"
"1678",822167035,"07/13/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"TAXI (YELLOW LICENSED)",NA,40.74887246,-73.975834925,"(40.74887246, -73.975834925)","2017","12","07"
"1679",388853066,"07/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","TUNNEL",NA,40.827425323,-73.936222045,"(40.827425323, -73.936222045)","2017","12","07"
"1680",506582675,"07/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.760585967,-73.9859271,"(40.760585967, -73.9859271)","2017","12","07"
"1681",544545127,"07/13/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.753013611,-73.972816029,"(40.753013611, -73.972816029)","2017","12","07"
"1682",766996921,"07/13/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.738679037,-73.978786804,"(40.738679037, -73.978786804)","2017","12","07"
"1683",498757235,"07/13/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.794552365,-73.962585534,"(40.794552365, -73.962585534)","2017","12","07"
"1684",845779199,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.748509937,-74.001145527,"(40.748509937, -74.001145527)","2017","12","07"
"1685",310504779,"07/13/2017",109,"GRAND LARCENY",438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE",NA,NA,40.753824711,-73.979590479,"(40.753824711, -73.979590479)","2017","12","07"
"1686",986638951,"07/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.782328654,-73.951431072,"(40.782328654, -73.951431072)","2017","12","07"
"1687",734915162,"07/13/2017",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.85916298,-73.932439153,"(40.85916298, -73.932439153)","2017","12","07"
"1688",267259139,"07/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","CENTRAL PARK",40.791642943,-73.96256189,"(40.791642943, -73.96256189)","2017","12","07"
"1689",762863389,"07/13/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.782328654,-73.951431072,"(40.782328654, -73.951431072)","2017","12","07"
"1690",996842807,"07/13/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.865038779,-73.926945001,"(40.865038779, -73.926945001)","2017","12","07"
"1691",562514619,"07/13/2017",341,"PETIT LARCENY",323,"LARCENY,PETIT FROM BOAT","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"MARINA/PIER",NA,40.742663608,-73.998049108,"(40.742663608, -73.998049108)","2017","12","07"
"1692",822645965,"07/13/2017",107,"BURGLARY",211,"BURGLARY,COMMERCIAL,DAY","COMPLETED","FELONY","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.810799905,-73.935056702,"(40.810799905, -73.935056702)","2017","12","07"
"1693",128587605,"07/13/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.738219595,-73.992012181,"(40.738219595, -73.992012181)","2017","12","07"
"1694",433830806,"07/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT",NA,"HIGHWAY/PARKWAY",NA,40.717197058,-74.012894235,"(40.717197058, -74.012894235)","2017","12","07"
"1695",176334456,"07/13/2017",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.770261784,-73.955761351,"(40.770261784, -73.955761351)","2017","12","07"
"1696",923838082,"07/13/2017",109,"GRAND LARCENY",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.782129166,-73.983918498,"(40.782129166, -73.983918498)","2017","12","07"
"1697",477308980,"07/13/2017",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","CHURCH",NA,40.732631553,-74.000290105,"(40.732631553, -74.000290105)","2017","12","07"
"1698",505016976,"07/13/2017",110,"GRAND LARCENY OF MOTOR VEHICLE",441,"LARCENY,GRAND OF AUTO","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.748128416,-74.001228528,"(40.748128416, -74.001228528)","2017","12","07"
"1699",186544508,"07/13/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.778489916,-73.954235779,"(40.778489916, -73.954235779)","2017","12","07"
"1700",412419946,"07/13/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.801000595,-73.950333872,"(40.801000595, -73.950333872)","2017","12","07"
"1701",773091977,"07/13/2017",107,"BURGLARY",221,"BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.850810436,-73.931739169,"(40.850810436, -73.931739169)","2017","12","07"
"1702",132182657,"07/13/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.751895564,-73.982048979,"(40.751895564, -73.982048979)","2017","12","07"
"1703",851033220,"07/13/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",649,"FALSE REPORT UNCLASSIFIED","COMPLETED","MISDEMEANOR","PORT AUTHORITY","INSIDE","PUBLIC BUILDING",NA,40.72046384,-74.006852204,"(40.72046384, -74.006852204)","2017","12","07"
"1704",477768533,"07/13/2017",109,"GRAND LARCENY",406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","ATTEMPTED","FELONY","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.733300559,-73.987181317,"(40.733300559, -73.987181317)","2017","12","07"
